product_id,category,product_title,brand,model,features,price,rating,review_count,image_url
B0DGJHBX5Y,Smartphones,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Black",Apple,iPhone 16,"BUILT APPLE INTELLIGENCE  Apple Intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even Apple . TAKE TOTAL CAMERA CONTROL  Camera Control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . GET CLOSER  improved Ultra Wide camera autofocus lets take incredibly detailed macro photos videos . Use 48MP Fusion camera stunning high-resolution images , zoom 2x optical-quality Telephoto . PHOTOGRAPHIC STYLES  latest-generation Photographic Styles give greater creative flexibility , make every photo even . reverse styles anytime want . SUPER-SMART A18 CHIP  A18 jumps two generations ahead A16 Bionic chip iPhone 15 . enables Apple Intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  See product details",73400.0,4.4,336,https://m.media-amazon.com/images/I/314AuUzHa2L._SY445_SX342_QL70_ML2_.jpg
B0DGJH8RYG,Smartphones,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Teal",Apple,iPhone 16,"BUILT APPLE INTELLIGENCE  Apple Intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even Apple . TAKE TOTAL CAMERA CONTROL  Camera Control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . GET CLOSER  improved Ultra Wide camera autofocus lets take incredibly detailed macro photos videos . Use 48MP Fusion camera stunning high-resolution images , zoom 2x optical-quality Telephoto . PHOTOGRAPHIC STYLES  latest-generation Photographic Styles give greater creative flexibility , make every photo even . reverse styles anytime want . SUPER-SMART A18 CHIP  A18 jumps two generations ahead A16 Bionic chip iPhone 15 . enables Apple Intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  See product details",73400.0,4.4,336,https://m.media-amazon.com/images/I/31ewxqWri1L._SY445_SX342_QL70_ML2_.jpg
B0DGHZWBYB,Smartphones,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; White",Apple,iPhone 16,"BUILT APPLE INTELLIGENCE  Apple Intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even Apple . TAKE TOTAL CAMERA CONTROL  Camera Control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . GET CLOSER  improved Ultra Wide camera autofocus lets take incredibly detailed macro photos videos . Use 48MP Fusion camera stunning high-resolution images , zoom 2x optical-quality Telephoto . PHOTOGRAPHIC STYLES  latest-generation Photographic Styles give greater creative flexibility , make every photo even . reverse styles anytime want . SUPER-SMART A18 CHIP  A18 jumps two generations ahead A16 Bionic chip iPhone 15 . enables Apple Intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  See product details",72900.0,4.4,336,https://m.media-amazon.com/images/I/31zA1lIK+tL._SX342_SY445_.jpg
B0DGJ7TGDR,Smartphones,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Ultramarine",Apple,iPhone 16,"BUILT APPLE INTELLIGENCE  Apple Intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even Apple . TAKE TOTAL CAMERA CONTROL  Camera Control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . GET CLOSER  improved Ultra Wide camera autofocus lets take incredibly detailed macro photos videos . Use 48MP Fusion camera stunning high-resolution images , zoom 2x optical-quality Telephoto . PHOTOGRAPHIC STYLES  latest-generation Photographic Styles give greater creative flexibility , make every photo even . reverse styles anytime want . SUPER-SMART A18 CHIP  A18 jumps two generations ahead A16 Bionic chip iPhone 15 . enables Apple Intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  See product details",72900.0,4.4,336,https://m.media-amazon.com/images/I/31lr3Ij6iBL._SY445_SX342_QL70_ML2_.jpg
B0DGJ8YZDF,Smartphones,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Pink",Apple,iPhone 16,"BUILT APPLE INTELLIGENCE  Apple Intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even Apple . TAKE TOTAL CAMERA CONTROL  Camera Control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . GET CLOSER  improved Ultra Wide camera autofocus lets take incredibly detailed macro photos videos . Use 48MP Fusion camera stunning high-resolution images , zoom 2x optical-quality Telephoto . PHOTOGRAPHIC STYLES  latest-generation Photographic Styles give greater creative flexibility , make every photo even . reverse styles anytime want . SUPER-SMART A18 CHIP  A18 jumps two generations ahead A16 Bionic chip iPhone 15 . enables Apple Intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  See product details",72900.0,4.4,336,https://m.media-amazon.com/images/I/31NxTV-8OBL._SY445_SX342_QL70_ML2_.jpg
B0CHX2WQLX,Smartphones,Apple iPhone 15 (256 GB) - Black,Apple,iPhone 15,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.1 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",72400.0,4.5,3098,https://m.media-amazon.com/images/I/31KxpX7Xk7L._SY445_SX342_QL70_ML2_.jpg
B0CHX6X2WW,Smartphones,Apple iPhone 15 Plus (128 GB) - Blue,Apple,iPhone 15 Plus,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 Plus features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.7 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",72400.0,4.6,1269,https://m.media-amazon.com/images/I/31KpB+z8eIL._SX342_SY445_.jpg
B0CHX4CRND,Smartphones,Apple iPhone 15 (256 GB) - Pink,Apple,iPhone 15,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.1 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",72400.0,4.5,3098,https://m.media-amazon.com/images/I/31vz6yNQ6+L._SX342_SY445_.jpg
B0CHXCR9CX,Smartphones,Apple iPhone 15 Plus (128 GB) - Black,Apple,iPhone 15 Plus,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 Plus features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.7 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",71400.0,4.6,1269,https://m.media-amazon.com/images/I/31amqEKmrvL._SY445_SX342_QL70_ML2_.jpg
B0CHWZCY43,Smartphones,Apple iPhone 15 Plus (128 GB) - Green,Apple,iPhone 15 Plus,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 Plus features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.7 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",70900.0,4.6,1269,https://m.media-amazon.com/images/I/31-E289xsIL._SY445_SX342_QL70_ML2_.jpg
B0CHWYXK1R,Smartphones,Apple iPhone 15 Plus (128 GB) - Pink,Apple,iPhone 15 Plus,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 Plus features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.7 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",70400.0,4.6,1269,https://m.media-amazon.com/images/I/31wHpKYsdhL._SY445_SX342_QL70_ML2_.jpg
B0DXQD673M,Smartphones,"iPhone 16e 256 GB: Built for Apple Intelligence, A18 Chip, Supersized Battery Life, 48MP Fusion. Camera, 15.40 cm (6.1) Super Retina XDR Display; Black",Apple,iPhone 16e,"BUILT APPLE INTELLIGENCE  Personal , private , powerful . Write , express get things done effortlessly . A18 CHIP . FAST FUTURE  A18 chip empowers Apple Intelligence , gaming iOS updates years come . SUPERSIZED BATTERY LIFE  Text , browse binge movies shows 26 hours video playback  best battery life 6.1 iPhone . CAMERAS  2-in-1 camera system 48MP Fusion camera super-high-resolution photos 2x optical-quality Telephoto . Take incredible selfies 12MP front camera . DURABLE DESIGN . BRILLIANT DISPLAY  Stunning 15.40 cm ( 6.1 ) Super Retina XDR display . Ceramic Shield front , tougher smartphone glass .  See product details",69900.0,4.5,11,https://m.media-amazon.com/images/I/31YrZL046rL._SY445_SX342_QL70_ML2_.jpg
B0BDK63CBS,Smartphones,Apple iPhone 14 Plus (256 GB) - Purple,Apple,iPhone 14 Plus,"16.95 cm ( 6.7-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 26 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",69900.0,4.5,2182,https://m.media-amazon.com/images/I/31ja3BpXlGL._SY445_SX342_QL70_ML2_.jpg
B0CHX3D519,Smartphones,Apple iPhone 15 Plus (128 GB) - Yellow,Apple,iPhone 15 Plus,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 Plus features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.7 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",69900.0,4.6,1269,https://m.media-amazon.com/images/I/31e-1orTShL._SY445_SX342_QL70_ML2_.jpg
B0DXQG24ZN,Smartphones,"iPhone 16e 256 GB: Built for Apple Intelligence, A18 Chip, Supersized Battery Life, 48MP Fusion. Camera, 15.40 cm (6.1) Super Retina XDR Display; White",Apple,iPhone 16e,"BUILT APPLE INTELLIGENCE  Personal , private , powerful . Write , express get things done effortlessly . A18 CHIP . FAST FUTURE  A18 chip empowers Apple Intelligence , gaming iOS updates years come . SUPERSIZED BATTERY LIFE  Text , browse binge movies shows 26 hours video playback  best battery life 6.1 iPhone . CAMERAS  2-in-1 camera system 48MP Fusion camera super-high-resolution photos 2x optical-quality Telephoto . Take incredible selfies 12MP front camera . DURABLE DESIGN . BRILLIANT DISPLAY  Stunning 15.40 cm ( 6.1 ) Super Retina XDR display . Ceramic Shield front , tougher smartphone glass .  See product details",69900.0,4.5,11,https://m.media-amazon.com/images/I/31mQwEHtQvL._SY445_SX342_QL70_ML2_.jpg
B0BDJYHP2H,Smartphones,Apple iPhone 14 (512 GB) - Purple,Apple,iPhone 14,"15.40 cm ( 6.1-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 20 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",69900.0,4.5,5847,https://m.media-amazon.com/images/I/31gmva12KHL._SY445_SX342_QL70_ML2_.jpg
B0BXQ1KHTM,Smartphones,Apple iPhone 14 Plus (512 GB) - Yellow,Apple,iPhone 14 Plus,"16.95 cm ( 6.7-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 20 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",69900.0,4.5,2182,https://m.media-amazon.com/images/I/31vkGCNbjnL._SY445_SX342_QL70_ML2_.jpg
B0BDJH3V3Q,Smartphones,Apple iPhone 14 (512 GB) - Blue,Apple,iPhone 14,"15.40 cm ( 6.1-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 20 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",69900.0,4.5,5847,https://m.media-amazon.com/images/I/31VjlrbE3bL._SY445_SX342_QL70_ML2_.jpg
B09G95PVDX,Smartphones,Apple iPhone 13 (512GB) - (Product) RED,Apple,iPhone 13,"15 cm ( 6.1-inch ) Super Retina XDR display Cinematic mode adds shallow depth field shifts focus automatically videos Advanced dual-camera system 12MP Wide Ultra Wide cameras ; Photographic Styles , Smart HDR 4 , Night mode , 4K Dolby Vision HDR recording 12MP TrueDepth front camera Night mode , 4K Dolby Vision HDR recording A15 Bionic chip lightning-fast performance  See product details",67999.0,4.5,32882,https://m.media-amazon.com/images/I/315oQlfQ6WL._SY445_SX342_QL70_ML2_.jpg
B0BDHXT4B5,Smartphones,Apple iPhone 14 Plus (256 GB) - Starlight,Apple,iPhone 14 Plus,"16.95 cm ( 6.7-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 26 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",67900.0,4.5,2182,https://m.media-amazon.com/images/I/31XbWVKOFWL._SY445_SX342_QL70_ML2_.jpg
B0BDJ6N5D6,Smartphones,Apple iPhone 14 (256 GB) - Midnight,Apple,iPhone 14,"15.40 cm ( 6.1-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 20 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",64900.0,4.5,5847,https://m.media-amazon.com/images/I/31wacBawB3L._SY445_SX342_QL70_ML2_.jpg
B0BDJKL7KM,Smartphones,Apple iPhone 14 Plus (128 GB) - Midnight,Apple,iPhone 14 Plus,"16.95 cm ( 6.7-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 26 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",63900.0,4.5,2182,https://m.media-amazon.com/images/I/317Qba-nyrL._SY445_SX342_QL70_ML2_.jpg
B0BDK62STN,Smartphones,Apple iPhone 14 Plus (128 GB) - Blue,Apple,iPhone 14 Plus,"16.95 cm ( 6.7-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 26 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",63900.0,4.5,2182,https://m.media-amazon.com/images/I/31laW9Ex46L._SY445_SX342_QL70_ML2_.jpg
B0CHX6NQMD,Smartphones,Apple iPhone 15 (128 GB) - Green,Apple,iPhone 15,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.1 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",61999.0,4.5,3098,https://m.media-amazon.com/images/I/31Na4uyIEyL._SY445_SX342_QL70_ML2_.jpg
B0CHX2F5QT,Smartphones,Apple iPhone 15 (128 GB) - Blue,Apple,iPhone 15,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.1 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",61999.0,4.5,3098,https://m.media-amazon.com/images/I/31Q14qzdoZL._SY445_SX342_QL70_ML2_.jpg
B0CHX1W1XY,Smartphones,Apple iPhone 15 (128 GB) - Black,Apple,iPhone 15,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.1 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",61499.0,4.5,3098,https://m.media-amazon.com/images/I/31KxpX7Xk7L._SY445_SX342_QL70_ML2_.jpg
B0CHX3TW6X,Smartphones,Apple iPhone 15 (128 GB) - Pink,Apple,iPhone 15,"DYNAMIC ISLAND COMES IPHONE 15  Dynamic Island bubbles alerts Live Activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . INNOVATIVE DESIGN  iPhone 15 features durable color-infused glass aluminum design . Its splash , water , dust resistant . Ceramic Shield front tougher smartphone glass . 6.1 '' Super Retina XDR display 2x brighter sun compared iPhone 14 . 48MP MAIN CAMERA 2X TELEPHOTO  48MP Main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality Telephoto lets frame perfect close-up . NEXT-GENERATION PORTRAITS  Capture portraits dramatically detail color . tap shift focus subjects  even take shot . POWERHOUSE A16 BIONIC CHIP  superfast chip powers advanced features like computational photography , fluid Dynamic Island transitions , Voice Isolation phone calls . A16 Bionic incredibly efficient help deliver great all-day battery life .  See product details",61499.0,4.5,3098,https://m.media-amazon.com/images/I/31vz6yNQ6+L._SX342_SY445_.jpg
B0BDJ3R6QW,Smartphones,Apple iPhone 14 (256 GB) - (Product) RED,Apple,iPhone 14,"15.40 cm ( 6.1-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 20 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",60900.0,4.5,5847,https://m.media-amazon.com/images/I/31OylC+7FrL._SX342_SY445_.jpg
B0DXQHMRCP,Smartphones,"iPhone 16e 128 GB: Built for Apple Intelligence, A18 Chip, Supersized Battery Life, 48MP Fusion. Camera, 15.40 cm (6.1) Super Retina XDR Display; White",Apple,iPhone 16e,"BUILT APPLE INTELLIGENCE  Personal , private , powerful . Write , express get things done effortlessly . A18 CHIP . FAST FUTURE  A18 chip empowers Apple Intelligence , gaming iOS updates years come . SUPERSIZED BATTERY LIFE  Text , browse binge movies shows 26 hours video playback  best battery life 6.1 iPhone . CAMERAS  2-in-1 camera system 48MP Fusion camera super-high-resolution photos 2x optical-quality Telephoto . Take incredible selfies 12MP front camera . DURABLE DESIGN . BRILLIANT DISPLAY  Stunning 15.40 cm ( 6.1 ) Super Retina XDR display . Ceramic Shield front , tougher smartphone glass .  See product details",59900.0,4.5,11,https://m.media-amazon.com/images/I/31mQwEHtQvL._SY445_SX342_QL70_ML2_.jpg
B0DXQH1DBS,Smartphones,"iPhone 16e 128 GB: Built for Apple Intelligence, A18 Chip, Supersized Battery Life, 48MP Fusion. Camera, 15.40 cm (6.1) Super Retina XDR Display; Black",Apple,iPhone 16e,"BUILT APPLE INTELLIGENCE  Personal , private , powerful . Write , express get things done effortlessly . A18 CHIP . FAST FUTURE  A18 chip empowers Apple Intelligence , gaming iOS updates years come . SUPERSIZED BATTERY LIFE  Text , browse binge movies shows 26 hours video playback  best battery life 6.1 iPhone . CAMERAS  2-in-1 camera system 48MP Fusion camera super-high-resolution photos 2x optical-quality Telephoto . Take incredible selfies 12MP front camera . DURABLE DESIGN . BRILLIANT DISPLAY  Stunning 15.40 cm ( 6.1 ) Super Retina XDR display . Ceramic Shield front , tougher smartphone glass .  See product details",59900.0,4.5,11,https://m.media-amazon.com/images/I/31YrZL046rL._SY445_SX342_QL70_ML2_.jpg
B0BDHX8Z63,Smartphones,Apple iPhone 14 (128 GB) - Midnight,Apple,iPhone 14,"15.40 cm ( 6.1-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 20 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",54900.0,4.5,5847,https://m.media-amazon.com/images/I/31wacBawB3L._SY445_SX342_QL70_ML2_.jpg
B0BDK8LKPJ,Smartphones,Apple iPhone 14 (128 GB) - Starlight,Apple,iPhone 14,"15.40 cm ( 6.1-inch ) Super Retina XDR display Advanced camera system better photos light Cinematic mode 4K Dolby Vision 30 fps Action mode smooth , steady , handheld videos Vital safety technology  Crash Detection calls help cant All-day battery life 20 hours video playback Industry-leading durability features Ceramic Shield water resistance A15 Bionic chip 5-core GPU lightning-fast performance . Superfast 5G cellular iOS 16 offers even ways personalise , communicate share Show  See product details",54900.0,4.5,5847,https://m.media-amazon.com/images/I/3144jXPtX4L._SY445_SX342_QL70_ML2_.jpg
B09G9D8KRQ,Smartphones,Apple iPhone 13 (128GB) - Starlight,Apple,iPhone 13,"15 cm ( 6.1-inch ) Super Retina XDR display Cinematic mode adds shallow depth field shifts focus automatically videos Advanced dual-camera system 12MP Wide Ultra Wide cameras ; Photographic Styles , Smart HDR 4 , Night mode , 4K Dolby Vision HDR recording 12MP TrueDepth front camera Night mode , 4K Dolby Vision HDR recording A15 Bionic chip lightning-fast performance  See product details",44999.0,4.5,32882,https://m.media-amazon.com/images/I/314Rp+8XKWL._SX342_SY445_.jpg
